url,label
http://update-login-424.ru,1
https://google.com,0
https://linkedin.com,0
https://linkedin.com,0
http://update-paypal-384.ru,1
http://account-verify-254.xyz,1
https://microsoft.com,0
http://verify-bank-460.tk,1
http://password-bank-448.ru,1
https://facebook.com,0
https://apple.com,0
https://google.com,0
https://facebook.com,0
http://free-verify-192.ml,1
http://login-secure-890.tk,1
http://paypal-update-326.ru,1
https://facebook.com,0
http://account-update-241.xyz,1
https://google.com,0
http://password-login-289.ml,1
http://update-bank-542.xyz,1
http://verify-paypal-224.xyz,1
https://microsoft.com,0
http://update-bonus-565.xyz,1
http://bonus-paypal-811.ru,1
http://verify-login-718.xyz,1
https://linkedin.com,0
https://amazon.com,0
http://paypal-secure-350.ru,1
http://bonus-account-511.tk,1
https://facebook.com,0
http://secure-secure-824.ml,1
http://account-secure-384.ru,1
https://linkedin.com,0
http://update-password-995.ml,1
https://microsoft.com,0
http://account-password-589.ru,1
https://github.com,0
http://update-account-294.xyz,1
https://netflix.com,0
http://account-verify-346.ru,1
http://password-paypal-925.xyz,1
http://paypal-account-634.xyz,1
https://apple.com,0
http://login-free-845.xyz,1
https://openai.com,0
https://google.com,0
https://linkedin.com,0
https://openai.com,0
http://update-password-148.ru,1
http://secure-password-272.tk,1
https://microsoft.com,0
https://openai.com,0
https://openai.com,0
http://free-account-577.ru,1
https://openai.com,0
http://update-verify-618.ru,1
https://github.com,0
https://google.com,0
https://microsoft.com,0
http://password-account-474.tk,1
https://linkedin.com,0
http://login-bank-265.ml,1
http://login-secure-518.xyz,1
http://free-paypal-432.ml,1
http://bonus-account-802.ru,1
https://facebook.com,0
https://amazon.com,0
https://google.com,0
https://linkedin.com,0
http://secure-login-576.xyz,1
http://bonus-account-209.xyz,1
http://password-bonus-728.tk,1
http://account-bank-362.tk,1
http://secure-paypal-878.ru,1
http://login-bonus-253.xyz,1
https://google.com,0
http://secure-update-464.ru,1
http://login-bank-821.tk,1
http://password-password-836.ru,1
https://microsoft.com,0
https://github.com,0
https://amazon.com,0
http://account-password-148.ru,1
http://account-password-138.xyz,1
http://account-free-924.xyz,1
https://google.com,0
https://netflix.com,0
https://facebook.com,0
https://microsoft.com,0
https://facebook.com,0
https://openai.com,0
https://google.com,0
http://update-login-270.xyz,1
http://login-account-349.xyz,1
http://password-login-751.xyz,1
http://bonus-secure-354.ml,1
http://bank-bank-817.ru,1
https://github.com,0
https://microsoft.com,0
http://paypal-bank-476.ml,1
http://free-bank-854.ml,1
https://amazon.com,0
https://github.com,0
http://login-bank-918.xyz,1
http://login-account-689.xyz,1
http://login-free-240.ml,1
https://openai.com,0
https://github.com,0
http://password-bank-245.ru,1
http://account-account-299.ru,1
https://netflix.com,0
http://login-paypal-461.ml,1
http://bank-update-674.tk,1
https://microsoft.com,0
https://google.com,0
https://github.com,0
https://amazon.com,0
http://bonus-bank-539.ml,1
https://apple.com,0
http://verify-update-302.tk,1
https://linkedin.com,0
https://netflix.com,0
https://microsoft.com,0
http://bonus-paypal-765.ml,1
http://update-account-708.ml,1
https://github.com,0
http://update-secure-429.xyz,1
https://linkedin.com,0
https://google.com,0
https://apple.com,0
https://amazon.com,0
http://bank-verify-699.ml,1
http://account-free-153.ml,1
http://free-account-269.ru,1
http://update-bonus-342.tk,1
http://paypal-bank-302.ru,1
http://verify-update-826.tk,1
https://google.com,0
https://facebook.com,0
https://facebook.com,0
https://netflix.com,0
http://login-account-144.tk,1
https://linkedin.com,0
http://paypal-secure-369.tk,1
https://apple.com,0
https://netflix.com,0
https://amazon.com,0
https://netflix.com,0
http://secure-paypal-391.ru,1
https://linkedin.com,0
https://google.com,0
http://bonus-bonus-550.ml,1
http://free-secure-378.ru,1
https://google.com,0
http://free-paypal-854.ml,1
https://amazon.com,0
http://bank-password-119.tk,1
http://account-verify-620.xyz,1
http://verify-bank-842.xyz,1
https://google.com,0
http://account-free-802.tk,1
https://microsoft.com,0
https://netflix.com,0
https://openai.com,0
http://secure-account-569.xyz,1
http://login-login-148.xyz,1
https://amazon.com,0
http://update-paypal-930.xyz,1
https://google.com,0
http://update-bank-385.ru,1
https://netflix.com,0
https://apple.com,0
http://verify-password-430.xyz,1
http://password-paypal-979.xyz,1
https://microsoft.com,0
http://secure-account-611.ml,1
https://facebook.com,0
https://google.com,0
https://microsoft.com,0
http://bonus-secure-451.ru,1
https://microsoft.com,0
http://verify-login-239.xyz,1
http://password-bonus-180.xyz,1
https://linkedin.com,0
https://openai.com,0
http://update-paypal-619.xyz,1
http://account-bank-436.tk,1
http://paypal-login-370.ru,1
https://facebook.com,0
http://login-free-964.xyz,1
https://amazon.com,0
https://github.com,0
http://login-secure-736.xyz,1
http://paypal-free-218.ru,1
https://google.com,0
https://linkedin.com,0
https://apple.com,0
https://github.com,0
https://facebook.com,0
http://bonus-verify-779.ru,1
http://verify-account-828.ml,1
https://amazon.com,0
http://secure-login-702.xyz,1
https://facebook.com,0
https://amazon.com,0
https://apple.com,0
http://login-password-846.ru,1
https://github.com,0
http://bonus-login-322.ml,1
http://login-update-371.ml,1
https://google.com,0
http://login-secure-755.ru,1
http://free-login-217.tk,1
http://verify-paypal-186.ml,1
https://microsoft.com,0
http://free-free-350.ml,1
https://linkedin.com,0
http://account-verify-861.ru,1
http://login-update-326.xyz,1
http://password-verify-677.ml,1
http://free-bank-942.xyz,1
https://netflix.com,0
http://bank-update-439.ml,1
https://netflix.com,0
https://netflix.com,0
http://password-login-388.xyz,1
https://microsoft.com,0
http://verify-secure-763.xyz,1
https://github.com,0
http://login-account-751.xyz,1
https://amazon.com,0
http://login-update-832.ml,1
http://paypal-paypal-468.xyz,1
https://linkedin.com,0
http://password-bonus-115.ru,1
http://password-secure-936.xyz,1
http://secure-bonus-501.tk,1
http://verify-bank-801.xyz,1
https://microsoft.com,0
http://verify-login-817.xyz,1
https://netflix.com,0
http://free-bank-754.ml,1
https://apple.com,0
http://account-account-427.ml,1
http://password-login-418.ru,1
http://login-bonus-121.ml,1
http://verify-paypal-943.tk,1
https://amazon.com,0
https://apple.com,0
https://github.com,0
http://secure-bank-547.ml,1
https://netflix.com,0
https://amazon.com,0
http://login-secure-278.ml,1
http://bonus-verify-992.tk,1
http://account-account-235.xyz,1
http://account-bonus-458.ru,1
http://free-paypal-849.ml,1
http://bank-bank-689.ru,1
http://password-verify-439.xyz,1
https://github.com,0
https://linkedin.com,0
https://github.com,0
http://secure-update-569.tk,1
https://microsoft.com,0
http://login-verify-123.ru,1
https://linkedin.com,0
http://account-update-898.ml,1
http://paypal-account-722.xyz,1
https://google.com,0
http://secure-password-105.ml,1
https://netflix.com,0
https://microsoft.com,0
http://secure-update-573.ml,1
http://update-account-385.tk,1
http://paypal-update-563.ml,1
https://microsoft.com,0
http://secure-bank-948.tk,1
http://paypal-update-304.tk,1
https://apple.com,0
http://account-password-199.tk,1
https://facebook.com,0
https://github.com,0
https://github.com,0
http://update-bonus-272.ru,1
http://account-update-374.xyz,1
http://paypal-login-971.ml,1
http://secure-paypal-954.ru,1
http://login-account-676.ru,1
https://apple.com,0
https://apple.com,0
http://free-update-692.ru,1
http://bonus-password-816.xyz,1
http://verify-bank-224.ml,1
http://verify-bank-601.xyz,1
http://update-free-360.ru,1
http://password-account-674.xyz,1
https://github.com,0
http://paypal-bonus-800.tk,1
https://netflix.com,0
http://update-verify-397.xyz,1
http://paypal-secure-804.ml,1
https://netflix.com,0
https://amazon.com,0
http://secure-secure-616.xyz,1
http://bank-update-694.ml,1
https://apple.com,0
http://bonus-free-358.tk,1
https://apple.com,0
http://update-secure-917.ml,1
http://secure-account-572.ml,1
https://facebook.com,0
https://apple.com,0
https://amazon.com,0
http://paypal-login-404.xyz,1
https://facebook.com,0
https://linkedin.com,0
https://netflix.com,0
https://google.com,0
https://amazon.com,0
http://account-secure-983.ru,1
http://paypal-free-718.xyz,1
https://linkedin.com,0
http://verify-verify-205.ru,1
https://microsoft.com,0
http://verify-paypal-395.xyz,1
http://password-update-279.xyz,1
https://linkedin.com,0
http://login-secure-839.ru,1
http://secure-account-481.xyz,1
http://paypal-free-534.ru,1
http://secure-bonus-505.tk,1
https://google.com,0
https://amazon.com,0
http://verify-update-476.xyz,1
http://update-update-423.tk,1
http://update-verify-239.ru,1
https://linkedin.com,0
http://paypal-update-269.ru,1
http://account-account-964.tk,1
http://bonus-secure-828.ml,1
http://bonus-password-565.ru,1
https://github.com,0
http://bonus-bank-476.tk,1
https://google.com,0
https://facebook.com,0
http://bonus-update-412.ml,1
http://bank-update-898.xyz,1
https://github.com,0
http://bonus-login-824.tk,1
http://bonus-free-575.xyz,1
https://amazon.com,0
https://facebook.com,0
http://login-account-742.tk,1
http://paypal-free-963.tk,1
http://login-bonus-675.tk,1
http://paypal-free-955.tk,1
http://login-verify-438.xyz,1
https://facebook.com,0
https://google.com,0
http://login-paypal-229.ml,1
http://free-paypal-396.ru,1
http://secure-update-958.ru,1
http://verify-paypal-476.xyz,1
https://google.com,0
http://secure-login-829.ml,1
http://password-secure-497.xyz,1
http://account-update-657.ru,1
http://bonus-login-763.tk,1
http://login-password-716.ru,1
https://apple.com,0
https://facebook.com,0
http://verify-verify-597.xyz,1
http://account-login-652.xyz,1
https://microsoft.com,0
http://account-account-389.ru,1
http://free-account-374.ml,1
http://paypal-free-757.ml,1
https://linkedin.com,0
https://netflix.com,0
https://github.com,0
https://netflix.com,0
https://amazon.com,0
http://paypal-account-246.xyz,1
https://apple.com,0
http://password-update-104.ml,1
http://update-account-505.ml,1
https://linkedin.com,0
https://linkedin.com,0
http://secure-bonus-469.tk,1
https://microsoft.com,0
http://password-bank-616.tk,1
http://update-update-418.ru,1
http://verify-bank-894.ru,1
https://google.com,0
http://password-password-970.xyz,1
http://bonus-free-423.tk,1
http://free-secure-225.tk,1
http://free-bonus-659.ru,1
https://linkedin.com,0
https://microsoft.com,0
https://netflix.com,0
https://openai.com,0
http://verify-login-823.ml,1
https://facebook.com,0
https://microsoft.com,0
https://apple.com,0
http://free-update-309.ru,1
http://secure-paypal-347.ml,1
http://paypal-update-200.tk,1
http://update-password-595.ru,1
https://microsoft.com,0
https://linkedin.com,0
https://apple.com,0
https://apple.com,0
http://bank-free-382.ru,1
http://secure-account-734.xyz,1
http://password-update-865.ru,1
http://password-account-597.ml,1
https://amazon.com,0
https://facebook.com,0
http://bank-paypal-372.ru,1
http://login-bonus-550.ml,1
https://facebook.com,0
https://google.com,0
http://secure-password-794.xyz,1
http://verify-secure-273.ml,1
https://linkedin.com,0
https://github.com,0
http://free-password-917.tk,1
http://secure-bank-636.ml,1
http://account-bank-991.ru,1
http://secure-secure-285.xyz,1
http://free-account-975.ml,1
https://google.com,0
https://netflix.com,0
http://password-paypal-726.ml,1
http://verify-account-187.ru,1
http://secure-login-627.ml,1
https://google.com,0
https://linkedin.com,0
https://apple.com,0
http://free-login-392.tk,1
http://free-password-514.xyz,1
https://github.com,0
http://password-paypal-104.ml,1
https://amazon.com,0
https://apple.com,0
http://account-login-759.ru,1
https://facebook.com,0
https://openai.com,0
https://apple.com,0
http://account-bonus-207.tk,1
http://account-account-633.xyz,1
http://update-secure-264.ml,1
https://amazon.com,0
https://linkedin.com,0
https://netflix.com,0
http://paypal-free-359.xyz,1
http://free-password-990.ru,1
https://openai.com,0
http://password-secure-950.ru,1
http://paypal-bank-620.ru,1
http://free-account-864.ml,1
https://openai.com,0
http://bank-account-622.tk,1
http://password-update-149.ru,1
http://password-secure-162.ml,1
http://paypal-account-410.xyz,1
http://bank-password-540.ml,1
https://google.com,0
http://account-free-392.ru,1
https://apple.com,0
http://bonus-password-785.tk,1
http://password-update-347.ml,1
http://bonus-verify-859.ml,1
http://login-verify-167.xyz,1
https://microsoft.com,0
https://google.com,0
http://verify-update-599.xyz,1
https://openai.com,0
http://account-paypal-259.xyz,1
http://verify-free-572.tk,1
http://paypal-bank-519.xyz,1
http://bank-secure-550.tk,1
https://apple.com,0
https://facebook.com,0
http://bank-verify-913.tk,1
http://password-secure-291.tk,1
http://account-paypal-770.ml,1
http://login-update-432.ml,1
https://openai.com,0
http://verify-update-478.ml,1
https://facebook.com,0
http://password-login-728.tk,1
https://apple.com,0
http://account-verify-870.ml,1
http://bonus-paypal-867.xyz,1
http://update-account-446.ml,1
https://linkedin.com,0
https://google.com,0
http://bank-secure-464.xyz,1
http://bonus-account-185.ml,1
https://facebook.com,0
http://free-verify-161.ml,1
http://free-verify-264.xyz,1
https://facebook.com,0
https://amazon.com,0
https://facebook.com,0
https://google.com,0
https://netflix.com,0
https://github.com,0
http://login-secure-388.tk,1
http://bonus-secure-538.ru,1
https://apple.com,0
http://secure-bank-931.xyz,1
https://openai.com,0
https://amazon.com,0
http://account-free-258.xyz,1
https://amazon.com,0
https://github.com,0
https://google.com,0
http://password-free-997.ml,1
https://apple.com,0
http://password-update-371.ml,1
https://facebook.com,0
http://paypal-paypal-311.xyz,1
http://update-paypal-331.xyz,1
https://openai.com,0
http://bank-verify-305.tk,1
http://bonus-password-542.ml,1
http://secure-account-986.xyz,1
http://verify-password-732.ru,1
https://netflix.com,0
http://password-paypal-676.ru,1
https://microsoft.com,0
https://github.com,0
https://facebook.com,0
https://amazon.com,0
https://github.com,0
https://apple.com,0
http://paypal-bonus-958.ru,1
https://linkedin.com,0
http://secure-login-737.ml,1
https://facebook.com,0
https://google.com,0
https://microsoft.com,0
https://google.com,0
http://update-free-279.ml,1
https://apple.com,0
https://linkedin.com,0
https://facebook.com,0
https://linkedin.com,0
https://linkedin.com,0
https://facebook.com,0
https://microsoft.com,0
https://amazon.com,0
http://update-login-508.tk,1
http://password-secure-505.ru,1
http://update-secure-531.tk,1
http://login-password-774.xyz,1
https://google.com,0
https://microsoft.com,0
https://amazon.com,0
http://paypal-verify-803.ru,1
https://github.com,0
https://openai.com,0
https://google.com,0
http://verify-bonus-781.ru,1
https://linkedin.com,0
http://bank-password-361.xyz,1
http://bank-free-852.tk,1
http://secure-bank-995.ml,1
http://account-verify-409.xyz,1
https://github.com,0
http://secure-verify-652.tk,1
http://update-free-425.ru,1
http://paypal-paypal-448.ru,1
https://facebook.com,0
https://amazon.com,0
https://facebook.com,0
http://bank-update-892.ru,1
https://linkedin.com,0
http://bank-password-601.ml,1
http://account-bonus-375.xyz,1
http://bonus-account-447.ru,1
https://netflix.com,0
http://update-bonus-815.xyz,1
http://secure-paypal-193.xyz,1
http://paypal-password-348.tk,1
http://verify-secure-368.tk,1
http://verify-paypal-775.xyz,1
https://netflix.com,0
http://verify-bank-451.xyz,1
http://secure-free-847.tk,1
https://apple.com,0
https://linkedin.com,0
https://apple.com,0
http://verify-account-286.ru,1
http://bonus-bonus-768.tk,1
http://update-paypal-570.ru,1
https://openai.com,0
https://apple.com,0
http://password-login-886.ml,1
http://bonus-login-694.ml,1
http://free-account-500.ru,1
http://verify-update-642.ml,1
https://google.com,0
http://update-login-188.ml,1
https://linkedin.com,0
https://microsoft.com,0
https://microsoft.com,0
http://update-bonus-649.tk,1
https://microsoft.com,0
http://secure-update-220.xyz,1
https://facebook.com,0
http://paypal-login-460.xyz,1
http://update-account-254.ru,1
https://openai.com,0
https://netflix.com,0
https://amazon.com,0
http://bonus-account-186.tk,1
http://bonus-verify-757.ml,1
https://github.com,0
http://free-paypal-950.ru,1
http://paypal-free-256.tk,1
https://github.com,0
https://facebook.com,0
http://bonus-login-263.xyz,1
http://password-account-945.xyz,1
http://login-login-677.tk,1
https://netflix.com,0
https://netflix.com,0
https://facebook.com,0
https://linkedin.com,0
https://github.com,0
https://google.com,0
https://facebook.com,0
https://facebook.com,0
https://github.com,0
http://update-login-548.tk,1
https://openai.com,0
https://github.com,0
http://verify-login-149.ru,1
https://microsoft.com,0
https://github.com,0
https://microsoft.com,0
http://bank-update-418.ml,1
http://login-update-745.ml,1
https://microsoft.com,0
http://free-verify-277.tk,1
http://account-secure-554.xyz,1
https://netflix.com,0
http://secure-account-921.ml,1
https://amazon.com,0
https://netflix.com,0
http://update-update-872.ml,1
http://verify-update-428.xyz,1
https://linkedin.com,0
http://secure-login-527.ml,1
http://login-update-779.ru,1
https://netflix.com,0
http://free-bank-128.ru,1
http://bonus-login-998.ru,1
http://free-free-286.xyz,1
http://paypal-secure-481.ru,1
https://microsoft.com,0
http://account-verify-425.ru,1
http://password-verify-233.ml,1
http://update-bonus-709.xyz,1
https://apple.com,0
https://openai.com,0
http://login-account-313.tk,1
https://linkedin.com,0
https://google.com,0
http://secure-secure-957.ml,1
https://github.com,0
https://facebook.com,0
http://update-bank-975.ru,1
https://linkedin.com,0
http://verify-paypal-489.ml,1
https://amazon.com,0
http://paypal-update-773.xyz,1
https://netflix.com,0
https://github.com,0
https://amazon.com,0
https://facebook.com,0
https://google.com,0
http://verify-secure-392.ml,1
http://password-bonus-207.ru,1
http://free-free-496.tk,1
http://update-bonus-393.xyz,1
http://verify-login-780.ml,1
https://google.com,0
https://openai.com,0
https://facebook.com,0
http://verify-password-475.tk,1
http://paypal-update-906.ml,1
http://login-verify-968.ru,1
https://microsoft.com,0
https://netflix.com,0
http://bonus-update-120.xyz,1
https://apple.com,0
http://update-bank-812.ru,1
https://github.com,0
http://free-account-554.xyz,1
https://microsoft.com,0
http://bonus-bonus-513.xyz,1
http://secure-bank-404.tk,1
https://facebook.com,0
https://google.com,0
